_id,NAME,COUNTRY,DAY,MONTH,YEAR,ROUTE,NAME OF THE TEAM,LEADER
4139,MR.CHHETEN DORJI SHERPA,NEPAL,13,5,2013,,"""",""""
3819,"MR. SEBASTIAN IRARRAZAVAL
DOMINGUEZ",CHILE,18,5,2012,,"""",""""
4301,MR.KAMI RITA SHERPA,NEPAL,22,5,2013,,"""",""""
2594,MS. HSIUCHEN CHIANG,TAIWAN,19,5,2009,NORMAL,"""",""""
4165,MR.LAKPA SHERPA,NEPAL,18,5,2013,,"""",""""
3032,MR. RITEMBA SHERPA,NEPAL,7,5,2010,,"""",""""
3580,MR. KEITH PARTRIDGE,UK,25,5,2012,,"""",""""
2833,MR. ONGCHUK SHERPA,NEPAL,17,5,2010,,"""",""""
3473,MR. MEGHLAL MAHATO,INDIA,26,5,2012,,"""",""""
138,LHAKPA DORJEE SHERPA,NEPAL,14,4,1983,SOUTHCOL,"""",""""
2181,MR. LAKPA RITA SHERPA,NEPAL,24,5,2008,NORMAL,"""",""""
2129,MR. ADAM JANIKOWSKI,CANADA,22,5,2008,NORMAL,"""",""""
3178,MS. CHHURIM SHERPA,NEPAL,12,5,2011,,"""",""""
4631,"MR. PASANG TENZING
SHERPA",NEPAL,11,5,2016,,"""",""""
4262,MR. KAJI SHERPA,NEPAL,23,5,2013,,"""",""""
4345,"MR.DWIGHT GAITHEL
RODGERS JR",USA,20,5,2013,,"""",""""
1332,PEMA TSHIRING SHERPA,NEPAL,24,5,2004,S E RIDGE,"""",""""
2018,MR. CIPRIAN P. POPOCICIU,USA,22,5,2008,NORMAL,"""",""""
4543,MR. KUNTAL AJIT JOISHER,INDIA,19,5,2016,,"""",""""
2483,MR. LEE KANG MOK,SOUTH KOREA,19,5,2009,NORMAL,"""",""""
1359,NAWANG SHERPA,NEPAL,16,5,2004,S E RIDGE,"""",""""
1330,OLIVER JAMES BURR,UK,24,5,2004,S E RIDGE,"""",""""
2151,MR. NGIMA NURU SHERPA,NEPAL,22,5,2008,NORMAL,"""",""""
4531,MR. SON DORJEE SHERPA,NEPAL,13,5,2016,,"""",""""
2123,MS. ASHA KUMARI SINGH,NEPAL,25,5,2008,NORMAL,"""",""""
3982,MR.ANG TEMBA SHERPA,NEPAL,21,5,2013,,"""",""""
1253,JUAN ANGEL GOIKOETXEA,SPAIN,17,5,2004,"SOUTH EAST
RIDGE","""",""""
3279,MR. MATSUMOTO TATSUO,JAPAN,19,5,2011,,"""",""""
3375,MR. NAWANG TENZING SHERPA,NEPAL,11,5,2011,,"""",""""
2815,MR. DA DENDI SHERPA,NEPAL,22,5,2010,,"""",""""
1849,TENDI SHERPA,NEPAL,21,5,2007,S.E.RIDGE,"""",""""
3038,MR. GERGORY ATTARD,MALTA,17,5,2010,,"""",""""
389,FEDOR KONIOVKHOV,USA,14,5,1992,S.E. RIDGE,"""",""""
236,MR. SONAM TSHERING SHERPA,NEPAL,26,9,1988,SOUTHCOL,"""",""""
1078,KAMI RITA SHERPA,NEPAL,30,5,2003,S E RIDGE,"""",""""
1985,MR. MITEM SHERPA,NEPAL,21,5,2008,S.E.RIDGE,"""",""""
4364,MR. PHINJO DORJEE SHERPA,NEPAL,20,5,2013,,"""",""""
3963,MR. JANGBU SHERPA,NEPAL,19,5,2013,,"""",""""
771,MS. TINA OLGA M. SJOGREN,SWEDEN,6,5,1999,S.E. RIDGE,"1999 INTERNATIONAL
EVEREST SPRING EXP.","Ms. Tina Olga
Marikova Sjogren"
2166,MR. JEFFREY J. DOSSELT,CANADA,22,5,2008,NORMAL,"""",""""
4534,MS. LALRINTLUANGI,INDIA,21,5,2016,,"""",""""
674,DAWA SHERPA,NEPAL,21,5,1997,S.E. RIDGE,"""",""""
250,MS. PEGGY JOAN LUCE,USA,2,10,1988,NORTH WEST,"""",""""
1575,LOVERAJ SINGH DHARMSHAKTU,INDIA,20,5,2006,"NORMAL
ROUTE","BSF EVEREST EXP.
2006","Sharab
Chandub Negi"
3420,MR. KARIM MARINO MELLA,USA,21,5,2011,,"""",""""
2082,MR. PASANG SHERPA,NEPAL,25,5,2008,NORMAL,"""",""""
1824,DORJEE SHERPA,NEPAL,21,5,2007,S.E.RIDGE,,
4909,NGIMA KANCHHA SHERPA,NEPAL,22,5,2017,,"""",""""
4545,"MR. BENJAMIN MASON
JONES",USA,19,5,2016,,"AAI-EVEREST
EXPEDITION-2016","Mr. Benjamin
Mason Jones"
717,AARITA SHERPA,NEPAL,20,5,1998,S.E. RIDGE,"""",""""
4951,ILA NURU SHERPA,NEPAL,16,5,2017,,"""",""""
2049,MR. KAMI SHERPA,NEPAL,23,5,2008,NORMAL,"""",""""
4179,MR.KARMA DAWA THAKUR,INDIA,20,5,2013,,"""",""""
2725,MR. KARMA GYALJEN SHERPA,NEPAL,23,5,2010,,"""",""""
4796,MR. JELLE VEYT,BELGIUM,13,5,2016,,"""",""""
1461,NIMA UNAGDIKI SHERPA,NEPAL,30,5,2005,S E RIDGE,"""",
1669,ANG PASANG SHERPA,NEPAL,19,5,2006,"NORMAL
ROUTE","""",""""
2757,MR. RICHARD B.BIRRER,USA,25,5,2010,,"""",""""
2001,MR. KUNCHOK TEMPA,INDIA,22,5,2008,NORMAL,"""",""""
4572,MR. PYAE PHYO AUNG,MYANMAR,19,5,2016,,"""",""""
4614,MR. PIMBA BHOTE,NEPAL,12,5,2016,,"""",""""
405,LHAKPA NURU SHERPA,NEPAL,15,5,1992,SOUTH PILLAR,""".",""""
385,DAWA TEMBA SHERPA,NEPAL,12,5,1992,S.E. RIDGE,"""",""""
4766,MR. CONAN TUNDRA BLISS,USA,19,5,2016,,"""",""""
2153,MR. NAMGYA SHERPA,NEPAL,20,5,2008,NORMAL,"""",""""
1634,TIMOTHY M.H. C. CALDER,UK,25,5,2006,"NORMAL
ROUTE","""",""""
4861,MR.SATYARUP SIDDHANTA,INDIA,21,5,2016,,"""",""""
3926,MR. CHHEPAL SHERPA,NEPAL,19,5,2013,,"""",""""
4159,MR. MINGMA NURU SHERPA,NEPAL,17,5,2013,,"""",""""
224,SUNDARE SHERPA,NEPAL,10,5,1988,SOUTH SIDE,"""",
2194,MR. GUILLERMO BENEGAS,USA,21,5,2008,NORMAL,"""",""""
3137,MR. LAKPA NURU SHERPA,NEPAL,13,5,2011,,"""",""""
4470,MR. ILA NURU SHERPA,NEPAL,23,5,2016,,"""",""""
1825,DAVID SIMON JOHN TAIT,UK,16,5,2007,S.E.RIDGE,"A.C EVEREST - EXPD.
SPRING07","Edmund Guy
Cotler"
5202,MR. WANG ZHANPING,CHINA,22,5,2017,,"""",""""
798,MARTIN DOYLE,UK,12,5,1999,S.E. RIDGE,"""",""""
2872,MR. ANTONIO RAMON CHIOCCONI,ARGENTINA,23,5,2010,,"""",""""
10,JIM WHITTAKER,USA,1,5,1963,SOUTHCOL,AMERICAN EXPEDITION,Norman Dyhrenfurth
1945,MR LAKPA G. SHERPA,NEPAL,28,5,2008,S.E.RIDGE,"""",""""
1839,DA JUNGBU SHERPA,NEPAL,21,5,2007,S.E.RIDGE,"""",""""
256,LUIS GINER,SPAIN,14,10,1988,SOUTHCOL,",,",",,"
4486,MR. PEMA SHERPA,NEPAL,19,5,2016,,"""",""""
4782,MR. LHAKPA BHOTE,NEPAL,19,5,2016,,"""",""""
1582,NINGMA TSHIRI SHERPA,NEPAL,20,5,2006,"NORMAL
ROUTE","""",""""
2957,MR. SON DORJEE SHERPA,NEPAL,22,5,2010,,"""",""""
925,TUNC FINDIK,TURKEY,23,5,2001,"SOUTH E.
RIDGE","""",""""
4701,MR. PHURBA CHHIRI SHERPA,NEPAL,19,5,2016,,"""",""""
2509,MS. AMANDA MARY RICHMOND,UK,20,5,2009,NORMAL,"""",""""
3776,MR. LAMA BABU SHERPA,NEPAL,26,5,2012,,"""",""""
4137,"MR. JAN MARK PHILIPP
PETZEL",GERMANY,13,5,2013,,"""",""""
2780,MR. RANNER SEPP,AUSTRIA,22,5,2010,,"""",""""
540,LAKPA GELU SHERPA,NEPAL,9,10,1993,S.RIDGE,"""",""""
2746,MR. SONAM TCHHIRING SHERPA,NEPAL,22,5,2010,,"""",""""
4772,"MR. NOCHOLAS ALEXANDER
E. PERKS",UK,19,5,2016,,"""",""""
4846,MR.RENGI LAKPA SHERPA,NEPAL,16,5,2016,,"""",""""
1146,PEMBA RINZI SHERPA,NEPAL,22,5,2003,"SOUTH E.
RIDGE","""",""""
4469,"MR. PASANG NGIMA
SHERPA",NEPAL,23,5,2016,,"""",""""
668,DANUREE SHERPA,NEPAL,21,5,1997,S.E. RIDGE,"YOUTH EXPEDITION
TEAM DNYF, NEPAL","Bhakta
Bahadur Thakuri"
3020,MR. PASANG RINJI SHERPA,NEPAL,23,5,2010,,"""",""""
358,SANGE MUTUK SHERPA,INDIA,12,5,1992,S.E. RIDGE,"""",""""
2832,MR. NGIMA CHHIRI SHERPA,NEPAL,17,5,2010,,"""",""""
2784,MR. DAWA PHINJO LAMA BHOTE,NEPAL,25,5,2010,,"""",""""
1354,DORJEE SHERPA,NEPAL,16,5,2004,S E RIDGE,"""",""""
471,VCIKKA GUSTAFSSON,FINLAND,10,5,1993,S.RIDGE,"""",""""
2704,MR. NGAWANG PASANG SHERPA,NEPAL,22,5,2010,,"""",""""
3331,MR. PARKS RICHARD DAVID,UK,25,5,2011,,"""",""""
3638,MR.DATUK BHOTE,NEPAL,25,5,2012,,"""",""""
1397,CHOW E. GUNG STEFEN,SINGAPORE,2,6,2005,S E RIDGE,"""",""""
3585,"MR. CHHEWANG DORJEE
SHERPA",NEPAL,25,5,2012,,"""",""""
4760,"MR. DAWA WONGCHU
SHERPA",NEPAL,19,5,2016,,"""",""""
3377,MR. SON DORJI SHERPA,NEPAL,11,5,2011,,"""",""""
1257,SAMANTHA MARY-CLAIRE O'CARROLL,IRELAND,17,5,2004,"SOUTH EAST
RIDGE","""",""""
3513,MS. XIAODAN LI,CHINA,19,5,2012,,"MOUNTAIN
EXPERIENCE EVEREST
EXPEDITION 2012","Mr. Hiroyuki
Kuraoka"
1251,JUAN DIEGO AMADOR,SPAIN,17,5,2004,"SOUTH EAST
RIDGE","INTERNATIONAL EVEREST
EXPEDITION 2004",Josu Feijoo
5098,MR. SANGBU BHOTE LAMA,NEPAL,23,5,2017,,"""",""""
4299,MR.ANG NORBU SHERPA,NEPAL,18,5,2013,,"""",""""
3285,MR. LAKPA SHERPA,NEPAL,20,5,2011,,"""",""""
2934,"MR. SANDHOSH KUMAR
SANKARAN",SINGAPORE,23,5,2010,,"""",""""
4176,MR.RAJAT,INDIA,20,5,2013,,"""",""""
1853,STUART A. MC. DONALD,UK,23,5,2007,S.E.RIDGE,"""",""""
5162,"MR. ADRIANO DA
CUNCHA FREIRE",BRAZIL,16,5,2017,,"""",""""
2106,MS. SUSMITA MASKEY,NEPAL,22,5,2008,NORMAL,"FIRST INCLUSIVE WOMEN
SAGARMATHA EXP. 200",Susmita Maskey
134,LHAKPA TSERING,NEPAL,7,10,1982,SOUTHCOL,"""",""""
929,NIMA DORJE SHERPA,NEPAL,23,5,2001,"SOUTH E.
RIDGE","""",""""
824,NIMA NORU SHERPA,NEPAL,16,5,2000,S.E. RIDGE,"""",""""
4818,MR. MINGMA TANJI SHERPA,NEPAL,19,5,2016,,"""",""""
1532,LAKPA TENZING SHERPA,NEPAL,24,5,2006,"NORMAL
ROUTE","ADVENTURE CONSULTANTS
CANADIAN EVEREST EXP. 06",Luis G. Benitez
1215,THILE NURU SHERPA,NEPAL,16,5,2004,S. E RIDGE,"""",""""
505,ANG RITA SHERPA,NEPAL,16,5,1993,S.RIDGE,"""",""""
4286,MR. VERNON EDWARD TEJAS,USA,22,5,2013,,"""",""""
1997,MR. HARI BAHADUR CHAULAGAIN,NEPAL,24,5,2008,NORMAL,"""",""""
3073,MR. DORJEE GYALZEN SHERPA,NEPAL,20,5,2011,,"""",""""
1959,MR. FUR TENJI SHERPA,NEPAL,21,5,2008,S.E.RIDGE,"""",""""
1385,DAWA WONCHU SHERPA,NEPAL,30,5,2005,S E RIDGE,"""",""""
895,PEDRO RODRIGUEZ ANCHEZ,SPAIN,22,5,2001,"SOUTH
E.RIDGE","""",""""
456,MICHAEL SUTTON,CANADA,10,5,1993,E. RIDGE,"""",""""
4915,REAGAN KENNETH RICK,USA,25,5,2017,,"""",""""
3710,MR. SUDHIR SINGH,INDIA,25,5,2012,,"""",""""
4895,PASANG SONA SHERPA,NEPAL,22,5,2017,,"""",""""
4749,MR. DA JANGBU SHERPA,NEPAL,19,5,2016,,"""",""""
4269,MS. MALGORZATA BORCHARDT,USA,18,5,2013,,"""",""""
3523,MR. MARK JAMES HUGHES,SOUTH AFRICA,25,5,2012,,"""",""""
4135,MS. ILINA ARSOVA,MACEDONIA,23,5,2013,,"""",""""
3603,MR. ARVID LENNARD LAHTI,NORWAY,19,5,2012,,"""",""""
714,MARK L. COLE,USA,20,5,1998,S.E. RIDGE,"""",""""
4187,"MR.PEMBA TENZING
SHERPA",NEPAL,19,5,2013,,"""",""""
2215,MR. DANIEL WILLIAM BULL,AUSTRALIA,22,5,2008,NORMAL,"""",""""
2924,MR. DAWA JAMBA SHERPA,NEPAL,25,5,2010,,"""",""""
1811,MS. MEAGAN MC. GRATH,CANADA,21,5,2007,S.E.RIDGE,"""",""""
3487,"MR. PASANG THARKE
SHERPA",NEPAL,19,5,2012,,"""",""""
3142,MR. TULSI RAM BHANDARI,NEPAL,18,5,2011,,"""",""""
1828,EDMUND GUY COTTER,NEW ZEALAND,20,5,2007,S.E.RIDGE,"""",""""
1156,MAJ ABHIJEET SINGH,INDIA,22,5,2003,"SOUTH EAST
RIDGE","""",""""
1325,BYUNG TAI CHU,SOUTH KOREA,15,5,2004,S E RIDGE,"""",""""
4313,"MR.PATRICK MARTIN LEWIS
MCKIBBIN",UK,19,5,2013,,"""",""""
511,DORJEE SHERPA,NEPAL,16,5,1993,S.RIDGE,"""",""""
1681,NAANG CHEMI SHERPA,NEPAL,24,5,2006,"NORMAL
ROUTE","""",""""
500,TEA KON KIM,SOUTH KOREA,16,5,1993,S.RIDGE,"""",""""
4811,MR. ANISH LUITEL,NEPAL,21,5,2016,,"ANISH MESSENGER OF
PEACE TO MT.
EVEREST",Mr. Anish Luitel
1857,RICHARD D. PORTER,UK,23,5,2007,S.E.RIDGE,"""",""""
1389,SANG SEE LEE,SOUTH KOREA,31,5,2005,S E RIDGE,"""",""""
3720,MR. PASANG TENJE SHERPA,NEPAL,25,5,2012,,"""",""""
2387,MR.NIWANG JANGBU,NEPAL,19,5,2009,NORMAL,"""",""""
3237,MR. KAMI DORJEE SHERPA,NEPAL,13,5,2011,,"""",""""
1541,ANTHONY VICTOR SAUNDERS,UK,19,5,2006,"NORMAL
ROUTE","""",""""
1218,ANDREW JAMES LOCK,AUSTRALIA,16,5,2004,S. E RIDGE,"""",""""
2682,MR.ANG NAMGYAL SHERPA,NEPAL,21,5,2009,NORMAL,"""",""""
2994,"MS. ANNE- MARI
HYRYLAINEN",FINLAND,23,5,2010,,"""",""""
1192,MINGMA DORJEE SHERPA,NEPAL,26,5,2003,S E RIDGE,"""",""""
1543,ANDREW M. ALLAN CHANDLER,USA,19,5,2006,"NORMAL
ROUTE","""",""""
3302,MR. PASANG YILA SHERPA,NEPAL,21,5,2011,,"""",""""
3325,MR. TSHERING DORJEE SHERPA,NEPAL,12,5,2011,,"""",""""
2540,MR. RICHARD  THOMAS PATTISON,UK,19,5,2009,NORMAL,"""",""""
954,NORBU SHERPA,NEPAL,24,5,2001,"SOUTH E.
RIDGE","""",""""
4331,MR.KYLE EMERSON MARTIN,USA,20,5,2013,,"""",""""
733,KUSANG DORJEE SHERPA,NEPAL,25,5,1998,S.E. RIDGE,"""",""""
1157,SUBEDAR LALIT KUMAR NEGI,INDIA,22,5,2003,"SOUTH EAST
RIDGE","""",""""
4914,DAMIAN BENEGAS,USA,25,5,2017,,"""",""""
3295,MR. KNUT GROTLI,NORWAY,13,5,2011,,"""",""""
2983,MR. MICHAEL EDWARD PHETHEAN,UK,23,5,2010,,"""",""""
2157,MS ADELE M. PENNINGTON,UK,23,5,2008,NORMAL,"""",""""
1063,THUNDU SHERPA,NEPAL,26,5,2003,S E RIDGE,"""",""""
2617,MS. BERNARDINA MARIA,NETHERLANDS,23,5,2009,NORMAL,"""",""""
1168,DA NURU SHERPA,NEPAL,22,5,2003,S E RIDGE,"""",""""
3223,MR. DA PASANG SHERPA,NEPAL,20,5,2011,,"""",""""
3637,MR.ANG GELU SHERPA,NEPAL,19,5,2012,,"""",""""
2939,MR. PHINJO DORJEE SHERPA,NEPAL,5,5,2010,,"""",""""
4492,MS. DEEPIKA RATHORE,INDIA,21,5,2016,,"""",""""
3141,MR. HARI PRASAD GURAGAIN,NEPAL,18,5,2011,,"NEPAL CIVIL
SERVANTFIRSTMOUNTAIN
EVEREST EXPEDITION,2011","Mr. Leela Mani
Paudyal"
144,SANGUKU KAWAMURA,JAPAN,8,10,1983,SOUTH EAST,"SANGUKU DOSNFAI
EXPEDITION","Haruichi
Kawamura"
3578,MS. MOLLIE JANE HUGHES,UK,19,5,2012,,"""",""""
2783,MR. THEN DORJEE SHERPA,NEPAL,22,5,2010,,"""",""""
718,GYALZEN SHERPA,NEPAL,20,5,1998,S.E. RIDGE,"""",""""
1820,LHAKPA NURU SHERPA,NEPAL,21,5,2007,S.E.RIDGE,"""",""""
2503,MR.PASANG BHOTE,NEPAL,19,5,2009,NORMAL,"""",""""
4361,MR.TSETEN DORJEE SHERPA,NEPAL,10,5,2013,,"""",""""
4172,MR.RAGHUVEER CHAND,INDIA,20,5,2013,,"""",""""
396,DORJE SHERPA,NEPAL,15,5,1992,S.E. RIDGE,"""",""""
5128,LAKPA DENDI SHERPA,NEPAL,21,5,2017,,"""",""""
4493,MR. BISHNU BAHADUR RANA,INDIA,22,5,2016,,"""",""""
1366,AMY BULLARD,USA,17,5,2004,S E RIDGE,"""",""""
4833,MR. YUJIANG SONG,CHINA,16,5,2016,,"SST CHINESE
EVEREST EXPEDITION
2016 SPRING","Mr. Yujiang
Song"
596,KIRKWOOD W. REDERKICK,UK,5,11,1994,S.E. RIDGE,"BRITISH DOCTOR EVEREST
EXPD.",Simon Currin
3953,MR. PASANG NURU SHERPA,NEPAL,22,5,2013,,"""",""""
2915,MR. NAMGYA TSHERING SHERPA,NEPAL,23,5,2010,,"""",""""
2327,MR. JONATHAN  MICHAEL SHEA,USA,22,5,2009,NORMAL,"""",""""
3767,MR. DA ONGCHHU SHERPA,NEPAL,26,5,2012,,"""",""""
3441,MR. SHRI NGODUP BHUTIA,INDIA,25,5,2012,,,
3852,MR. HAJARI LAL,INDIA,20,5,2013,,"""",""""
4133,MR. ADAM STEPHEN BOOTH,UK,13,5,2013,,"""",""""
4866,MS. LUO. JING,CHINA,15,5,2016,,"""",""""
2144,MR. SEBSTIEN AUDY,CANADA,22,5,2008,NORMAL,"""",""""
1572,DAWA TENZING SHERPA,NEPAL,21,5,2006,"NORMAL
ROUTE","""",""""
4080,MR.KENJI KONDO,JAPAN,20,5,2013,,"""",""""
1123,CHHULDIM SHERPA,NEPAL,22,5,2003,"SOUTH E.
RIDGE","""",""""
2787,MR. DA JANGBU SHERPA,NEPAL,22,5,2010,,"""",""""
2968,MR. GABRIEL JOSEPH VITI,USA,22,5,2010,,"""",""""
2505,MR.TEMBA SHERPA,NEPAL,19,5,2009,NORMAL,"""",""""
3466,"MR. STEPHEN LEONARD
CAMKIN",AUSTRALIA,26,5,2012,,"""",""""
676,LHAKPA TSHERING SHERPA,NEPAL,23,5,1997,S.E. RIDGE,"""",""""
2809,MR. TOSHIHISA AGATA,JAPAN,22,5,2010,,"""",""""
3349,MR. PURNA KUMAR SHERPA,NEPAL,20,5,2011,,"""",""""
729,BERNARDO GURACHIM,BOLIVIA,24,5,1998,S.E. RIDGE,"H.G. EVEREST EXPD.
1998",Thomas Sjogren
413,"FERNDADAZ ELIZALDE
FRANCISCO JOSE",SPAIN,25,9,1992,"SOUTH
COL.VIA EAST
FACE","""",""""
3147,"MR. SANTA KUMAR
MAHARJAN",NEPAL,18,5,2011,,"""",""""
1517,PEMBA DORJEE SHERPA,NEPAL,24,5,2006,"SOUTH EAST
RIDGE","""",""""
826,BENJAMIN M. WEBSTER,CANADA,17,5,2000,S.E. RIDGE,"""",""""
3268,MR. PEMBA CHHOTE SHERPA,NEPAL,13,5,2011,,"""",""""
3975,MR. PHURTEMBA SHERPA,NEPAL,19,5,2013,,"""",""""
617,MS. L. GAMMER GAURD,KAZAKHSTAN,10,5,1996,SOUTHCOL,"""",""""
115,CHRISTOPERT PIZZO,USA,24,10,1981,"SOUTH E.
RIDGE","""",""""
418,MARIO PANZERI,ITALY,29,9,1992,"SOUTH
COL.VIA EAST
FACE","MOUNTAIN EQUIP
EVEREST","Agostino Da
Polenza"
3070,MS. SUSAN ELIZABETH HUNT,AUSTRALIA,20,5,2011,,"""",""""
1626,MS. SERENA H. BROCKLEBANK,UK,18,5,2006,"NORMAL
ROUTE",HG EVEREST EXP. 06,"Timothy
Cawdor Calder"
5249,JAVAD NOROUZI,IRAN,20,5,2017,,"PRESTIGE
EVEREST
EXPEDITION
SPRING 2017","JAVAD
NOROUZI"
4186,MR.DAWA TSERING SHERPA,NEPAL,19,5,2013,,"""",""""
2897,MR. HUGO DAVID SEARLE,UK,17,5,2010,,"""",""""
4954,MR. SCOTT MACKENZIE,UK,16,5,2017,,"""",""""
2083,MR. RITA DORJEE SHERPA,NEPAL,24,5,2008,NORMAL,"""",""""
754,WILLIAM C. CROUSE,USA,5,5,1999,S.E. RIDGE,"""",""""
2547,MR.LAKPA RNGU SHERPA,NEPAL,20,5,2009,NORMAL,"""",""""
3970,MR. FATEH SINGH BRAR,INDIA,21,5,2013,,"""",""""
3374,MR.TAIT DAVID SIMON JOHN,UK,11,5,2011,,"""",""""
4108,MR.ANG GELU SHERPA,NEPAL,21,5,2013,,"""",""""
2445,MR.NGIMA SONA SHERPA,NEPAL,23,5,2009,NORMAL,"""",""""
4381,MS. NUNGSHI MALIK,INDIA,19,5,2013,,"""",""""
1067,PEMA TSERING SHERPA,NEPAL,26,5,2003,S E RIDGE,"""",""""
3914,MR. YUE SHANG,CHINA,19,5,2013,,"""",""""
3499,MS. NGIM CHHAMJI SHERPA,NEPAL,19,5,2012,,"""",""""
2739,MR. NGWANG KARSANG SHERPA,NEPAL,22,5,2010,,"""",""""
4001,MR DHAN KUBIR RAI,NEPAL,21,5,2013,,"""",""""
1569,GARRETT CHRISTIAN,USA,21,5,2006,"NORMAL
ROUTE","""",""""
2428,MR.ANG TSHIRING SHERPA,NEPAL,5,5,2009,NORMAL,"""",""""
3747,MR. SAMUEL ANTHONY ELIAS,USA,25,5,2012,,"""",""""
4918,UMESH GURUNG,NEPAL,16,5,2017,,"""",""""
1688,MINGMA T. SHERPA,NEPAL,19,5,2007,S.E.RIDGE,"""",""""
852,CHHEWANG DORJE SHERPA,NEPAL,22,5,2000,S.E. RIDGE,"""",""""
3547,MR. MINGMA TENJI SHERPA,NEPAL,25,5,2012,,"""",""""
896,MARTIN ROMOS GARCIA,SPAIN,22,5,2001,"SOUTH
E.RIDGE","""",""""
4593,"MR. PEMBA THENDUK
SHERPA",NEPAL,19,5,2016,,"""",""""
336,ANG TEMBA SHERPA,NEPAL,8,5,1991,SOUTHCOL,"""",""""
2840,MR. ANKAJI SHERPA,NEPAL,17,5,2010,,"""",""""
3088,MR. JUAN GLENN URIBE,MEXICO,20,5,2011,,"""",""""
4612,MR. DORJEE GYALJEN,NEPAL,12,5,2016,,"""",""""
1349,NAMGYA SHERPA,NEPAL,16,5,2004,S E RIDGE,"""",""""
1016,CHHEWANG DORJEE SHERPA,NEPAL,16,5,2002,"SOUTH E.
RIDGE","""",""""
2817,MR. CHHIRING WANCHU SHERPA,NEPAL,23,5,2010,,"""",""""
1632,CHEWANG DORJEE SHERPA,NEPAL,18,5,2006,"NORMAL
ROUTE","""",""""
2490,MR. JIN JAE CHANG,SOUTH KOREA,20,5,2009,NORMAL,"""",""""
3731,"MR. GARRETT CHRISTIAN
MADISON",USA,20,5,2012,,"AAI-EVEREST
EXPEDITION-S 2012","Mr. Garrett
Christian
Madison"
3252,MR. DENNIS JOHN UHLIR,UK,19,5,2011,,"""",""""
5039,"SEALEY SAMUEL
PETER",AUSTRALIA,20,5,2017,,"SATORI EVEREST
EXPEDITION -SPRING
2017","SEALEY
SAMUEL
PETER"
2071,MR. SHERAB JANGBO SHERPA,NEPAL,21,5,2008,NORMAL,,
4453,MR. RAMIN A BEHMAND,USA,21,5,2016,,"""",""""
5177,NARENDRA SHAHI,NEPAL,16,5,2017,,"""",""""
1636,ADRIAN MICHAEL HAYES,UK,25,5,2006,"NORMAL
ROUTE","""",""""
4647,MR. PRATAP SINGH,INDIA,20,5,2016,,"""",""""
2480,MR. PARK IN SOO,SOUTH KOREA,19,5,2009,NORMAL,"""",""""
2266,MR. TSHIRING DORJE SHERPA,NEPAL,21,5,2008,NORMAL,"""",""""
2960,MR. LHAKPA NURU SHERPA,NEPAL,22,5,2010,,"""",""""
5018,SONAM JANGBU SHERPA,NEPAL,25,5,2017,,"""",""""
3060,MR. NAWANG PASANG SHERPA,NEPAL,19,5,2011,,"""",""""
2142,MR. RYSZARD KURDZIEL,CANADA,21,5,2008,NORMAL,"""",""""
3119,MR. PEMBA ONGDI SHERPA,NEPAL,25,5,2011,,"""",""""
5011,JAMES ROBERT BROOMAN,UK,25,5,2017,,"""",""""
4046,MR. UDO ING. EBNER,AUSTRIA,19,5,2013,,"""",""""
3357,MR. RYUSEKI HIRAOKA,JAPAN,20,5,2011,,"""",""""
2745,MR. NIMA TCHHIRING,NEPAL,22,5,2010,,"""",""""
3507,MS. NATHALIE FORTIN,CANADA,19,5,2012,,"""",""""
1680,PEMBA GYALZEN SHERPA,NEPAL,24,5,2006,"NORMAL
ROUTE","""",""""
4250,"MR.SHYAM BAHADUR
TAMANG",NEPAL,23,5,2013,,"""",""""
3148,"MR. PADAM BAHADUR
BHANDARI",NEPAL,18,5,2011,,"""",""""
2295,MR. YADURAM SHARMA,INDIA,22,5,2008,NORMAL,"""",""""
581,RANDY TODD BURLESON,USA,13,5,1994,S.E. RIDGE,"AMERICAN EVEREST
EXPEDITION","Randy Todd
Burleson"
1471,URSZULA TOKARSKA,CANADA,30,5,2005,S E RIDGE,"""",""""
4800,"MR. SHERA GELJEN
SHERPA",NEPAL,11,5,2016,,"""",""""
4071,"MR. NGIMA GYALGEN
SHERPA",NEPAL,17,5,2013,,"""",""""
3344,MR. PEMA CHHIRING SHERPA,NEPAL,16,5,2011,,"""",""""
4584,MR. DORJI SHERPA,NEPAL,20,5,2016,,"""",""""
3673,MS. CATHERINE NEUMANN,CANADA,19,5,2012,,"""",""""
560,LHAKPA NURU SHERPA,NEPAL,5,8,1994,SOUTH PILLAR,"""",""""
2850,MR. ALBERT BOSCH RIERA,SPAIN,17,5,2010,,"""",""""
513,ANG PHURBA SHERPA,NEPAL,16,5,1993,S.RIDGE,"""",""""
4730,MR.KUNGA SHERPA,NEPAL,19,5,2016,,"""",""""
1082,SEAN BURCH,USA,22,5,2003,S E RIDGE,"DREAM EVEREST
2003EXP",Robert Huygh
1665,MARIO GUSTAV JULEN,SWITZERLAND,18,5,2006,"NORMAL
ROUTE","""",""""
1013,IGOR KHALATIAN,USA,16,5,2002,"SOUTH E.
RIDGE","""",""""
1932,TIMOTHY L. CLARK,UK,21,5,2007,S.E.RIDGE,"""",""""
1151,SGT DEVENDRA BDR TAMANG,NEPAL,26,5,2003,"SOUTH EAST
RIDGE","""",""""
2839,MR. JANGBU SHERPA,NEPAL,17,5,2010,,"""",""""
